"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 09:00 - 05/11/2025 10:00","328.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 10:00 - 05/11/2025 11:00","325.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 11:00 - 05/11/2025 12:00","202.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 12:00 - 05/11/2025 13:00","210.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 13:00 - 05/11/2025 14:00","215.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 14:00 - 05/11/2025 15:00","212.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 15:00 - 05/11/2025 16:00","208.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 16:00 - 05/11/2025 17:00","212.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 17:00 - 05/11/2025 18:00","206.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 18:00 - 05/11/2025 19:00","204.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 19:00 - 05/11/2025 20:00","227.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 20:00 - 05/11/2025 21:00","223.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 21:00 - 05/11/2025 22:00","208.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 22:00 - 05/11/2025 23:00","224.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","05/11/2025 23:00 - 06/11/2025 00:00","221.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 00:00 - 05/11/2025 01:00","310.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 01:00 - 05/11/2025 02:00","302.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 02:00 - 05/11/2025 03:00","304.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 03:00 - 05/11/2025 04:00","304.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 04:00 - 05/11/2025 05:00","299.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 05:00 - 05/11/2025 06:00","326.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 06:00 - 05/11/2025 07:00","408.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 07:00 - 05/11/2025 08:00","465.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 08:00 - 05/11/2025 09:00","417.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 09:00 - 05/11/2025 10:00","328.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 10:00 - 05/11/2025 11:00","322.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 11:00 - 05/11/2025 12:00","339.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 12:00 - 05/11/2025 13:00","348.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 13:00 - 05/11/2025 14:00","394.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 14:00 - 05/11/2025 15:00","451.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 15:00 - 05/11/2025 16:00","445.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 16:00 - 05/11/2025 17:00","480.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 17:00 - 05/11/2025 18:00","484.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 18:00 - 05/11/2025 19:00","486.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 19:00 - 05/11/2025 20:00","476.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 20:00 - 05/11/2025 21:00","379.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 21:00 - 05/11/2025 22:00","315.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 22:00 - 05/11/2025 23:00","317.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","05/11/2025 23:00 - 06/11/2025 00:00","316.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 00:00 - 05/11/2025 01:00","703.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 01:00 - 05/11/2025 02:00","512.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 02:00 - 05/11/2025 03:00","492.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 03:00 - 05/11/2025 04:00","506.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 04:00 - 05/11/2025 05:00","776.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 05:00 - 05/11/2025 06:00","817.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 06:00 - 05/11/2025 07:00","821.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 07:00 - 05/11/2025 08:00","836.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 08:00 - 05/11/2025 09:00","837.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 09:00 - 05/11/2025 10:00","704.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 10:00 - 05/11/2025 11:00","685.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 11:00 - 05/11/2025 12:00","818.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 12:00 - 05/11/2025 13:00","825.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 13:00 - 05/11/2025 14:00","823.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 14:00 - 05/11/2025 15:00","848.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 15:00 - 05/11/2025 16:00","840.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 16:00 - 05/11/2025 17:00","844.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 17:00 - 05/11/2025 18:00","860.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 18:00 - 05/11/2025 19:00","855.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 19:00 - 05/11/2025 20:00","850.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 20:00 - 05/11/2025 21:00","809.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 21:00 - 05/11/2025 22:00","640.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 22:00 - 05/11/2025 23:00","637.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","05/11/2025 23:00 - 06/11/2025 00:00","637.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 00:00 - 05/11/2025 01:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 01:00 - 05/11/2025 02:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 02:00 - 05/11/2025 03:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 03:00 - 05/11/2025 04:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 04:00 - 05/11/2025 05:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 05:00 - 05/11/2025 06:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 06:00 - 05/11/2025 07:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 07:00 - 05/11/2025 08:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 08:00 - 05/11/2025 09:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 09:00 - 05/11/2025 10:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 10:00 - 05/11/2025 11:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 11:00 - 05/11/2025 12:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 12:00 - 05/11/2025 13:00","174.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 13:00 - 05/11/2025 14:00","439.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 14:00 - 05/11/2025 15:00","562.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 15:00 - 05/11/2025 16:00","784.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 16:00 - 05/11/2025 17:00","852.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 17:00 - 05/11/2025 18:00","854.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 18:00 - 05/11/2025 19:00","854.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 19:00 - 05/11/2025 20:00","852.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 20:00 - 05/11/2025 21:00","780.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 21:00 - 05/11/2025 22:00","637.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 22:00 - 05/11/2025 23:00","631.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","05/11/2025 23:00 - 06/11/2025 00:00","631.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 00:00 - 05/11/2025 01:00","238.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 01:00 - 05/11/2025 02:00","246.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 02:00 - 05/11/2025 03:00","249.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 03:00 - 05/11/2025 04:00","260.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 04:00 - 05/11/2025 05:00","495.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 05:00 - 05/11/2025 06:00","701.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 06:00 - 05/11/2025 07:00","694.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 07:00 - 05/11/2025 08:00","699.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 08:00 - 05/11/2025 09:00","639.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 09:00 - 05/11/2025 10:00","348.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 10:00 - 05/11/2025 11:00","318.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 11:00 - 05/11/2025 12:00","444.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 12:00 - 05/11/2025 13:00","410.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 13:00 - 05/11/2025 14:00","660.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 14:00 - 05/11/2025 15:00","690.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 15:00 - 05/11/2025 16:00","683.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 16:00 - 05/11/2025 17:00","673.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 17:00 - 05/11/2025 18:00","675.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 18:00 - 05/11/2025 19:00","683.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 19:00 - 05/11/2025 20:00","682.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 20:00 - 05/11/2025 21:00","690.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 21:00 - 05/11/2025 22:00","682.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 22:00 - 05/11/2025 23:00","684.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","05/11/2025 23:00 - 06/11/2025 00:00","681.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 00:00 - 05/11/2025 01:00","258.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 01:00 - 05/11/2025 02:00","267.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 02:00 - 05/11/2025 03:00","265.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 03:00 - 05/11/2025 04:00","267.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 04:00 - 05/11/2025 05:00","413.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 05:00 - 05/11/2025 06:00","616.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 06:00 - 05/11/2025 07:00","696.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 07:00 - 05/11/2025 08:00","721.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 08:00 - 05/11/2025 09:00","645.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 09:00 - 05/11/2025 10:00","368.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 10:00 - 05/11/2025 11:00","344.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","KW Schwarze Pumpe Block B","11WD8SWPU1L---BI","Fossil Brown coal/Lignite","11WD8SWPU1L---BI","05/11/2025 11:00 - 05/11/2025 12:00","352.00",""
