"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 13:00 - 09/11/2025 14:00","482.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 14:00 - 09/11/2025 15:00","483.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 15:00 - 09/11/2025 16:00","482.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 16:00 - 09/11/2025 17:00","482.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 17:00 - 09/11/2025 18:00","483.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 18:00 - 09/11/2025 19:00","481.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 19:00 - 09/11/2025 20:00","484.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 20:00 - 09/11/2025 21:00","482.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 21:00 - 09/11/2025 22:00","481.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 22:00 - 09/11/2025 23:00","470.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block B","11WD8JAEN1L---BB","Fossil Brown coal/Lignite","11WD8JAEN1L---BB","09/11/2025 23:00 - 10/11/2025 00:00","470.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 00:00 - 09/11/2025 01:00","238.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 01:00 - 09/11/2025 02:00","238.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 02:00 - 09/11/2025 03:00","237.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 03:00 - 09/11/2025 04:00","236.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 04:00 - 09/11/2025 05:00","236.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 05:00 - 09/11/2025 06:00","236.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 06:00 - 09/11/2025 07:00","236.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 07:00 - 09/11/2025 08:00","236.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 08:00 - 09/11/2025 09:00","237.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 09:00 - 09/11/2025 10:00","235.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 10:00 - 09/11/2025 11:00","234.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 11:00 - 09/11/2025 12:00","233.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 12:00 - 09/11/2025 13:00","236.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 13:00 - 09/11/2025 14:00","236.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 14:00 - 09/11/2025 15:00","236.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 15:00 - 09/11/2025 16:00","235.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 16:00 - 09/11/2025 17:00","235.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 17:00 - 09/11/2025 18:00","235.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 18:00 - 09/11/2025 19:00","234.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 19:00 - 09/11/2025 20:00","235.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 20:00 - 09/11/2025 21:00","236.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 21:00 - 09/11/2025 22:00","235.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 22:00 - 09/11/2025 23:00","235.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block C","11WD8JAEN1L---C9","Fossil Brown coal/Lignite","11WD8JAEN1L---C9","09/11/2025 23:00 - 10/11/2025 00:00","234.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 00:00 - 09/11/2025 01:00","494.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 01:00 - 09/11/2025 02:00","496.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 02:00 - 09/11/2025 03:00","494.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 03:00 - 09/11/2025 04:00","493.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 04:00 - 09/11/2025 05:00","493.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 05:00 - 09/11/2025 06:00","492.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 06:00 - 09/11/2025 07:00","491.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 07:00 - 09/11/2025 08:00","492.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 08:00 - 09/11/2025 09:00","477.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 09:00 - 09/11/2025 10:00","469.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 10:00 - 09/11/2025 11:00","472.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 11:00 - 09/11/2025 12:00","472.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 12:00 - 09/11/2025 13:00","473.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 13:00 - 09/11/2025 14:00","459.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 14:00 - 09/11/2025 15:00","455.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 15:00 - 09/11/2025 16:00","457.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 16:00 - 09/11/2025 17:00","457.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 17:00 - 09/11/2025 18:00","457.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 18:00 - 09/11/2025 19:00","457.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 19:00 - 09/11/2025 20:00","467.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 20:00 - 09/11/2025 21:00","473.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 21:00 - 09/11/2025 22:00","476.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 22:00 - 09/11/2025 23:00","475.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Jänschwalde Block D","11WD8JAEN1L---D7","Fossil Brown coal/Lignite","11WD8JAEN1L---D7","09/11/2025 23:00 - 10/11/2025 00:00","479.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 00:00 - 09/11/2025 01:00","843.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 01:00 - 09/11/2025 02:00","852.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 02:00 - 09/11/2025 03:00","850.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 03:00 - 09/11/2025 04:00","849.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 04:00 - 09/11/2025 05:00","848.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 05:00 - 09/11/2025 06:00","848.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 06:00 - 09/11/2025 07:00","845.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 07:00 - 09/11/2025 08:00","847.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 08:00 - 09/11/2025 09:00","846.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 09:00 - 09/11/2025 10:00","844.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 10:00 - 09/11/2025 11:00","842.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 11:00 - 09/11/2025 12:00","839.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 12:00 - 09/11/2025 13:00","836.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 13:00 - 09/11/2025 14:00","835.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 14:00 - 09/11/2025 15:00","847.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 15:00 - 09/11/2025 16:00","845.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 16:00 - 09/11/2025 17:00","844.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 17:00 - 09/11/2025 18:00","837.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 18:00 - 09/11/2025 19:00","839.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 19:00 - 09/11/2025 20:00","850.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 20:00 - 09/11/2025 21:00","819.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 21:00 - 09/11/2025 22:00","762.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 22:00 - 09/11/2025 23:00","715.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block R","11WD8LIPD1L---R6","Fossil Brown coal/Lignite","11WD8LIPD1L---R6","09/11/2025 23:00 - 10/11/2025 00:00","787.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 00:00 - 09/11/2025 01:00","843.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 01:00 - 09/11/2025 02:00","839.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 02:00 - 09/11/2025 03:00","846.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 03:00 - 09/11/2025 04:00","846.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 04:00 - 09/11/2025 05:00","839.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 05:00 - 09/11/2025 06:00","834.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 06:00 - 09/11/2025 07:00","829.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 07:00 - 09/11/2025 08:00","832.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 08:00 - 09/11/2025 09:00","833.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 09:00 - 09/11/2025 10:00","833.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 10:00 - 09/11/2025 11:00","832.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 11:00 - 09/11/2025 12:00","828.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 12:00 - 09/11/2025 13:00","831.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 13:00 - 09/11/2025 14:00","834.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 14:00 - 09/11/2025 15:00","833.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 15:00 - 09/11/2025 16:00","842.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 16:00 - 09/11/2025 17:00","838.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 17:00 - 09/11/2025 18:00","839.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 18:00 - 09/11/2025 19:00","838.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 19:00 - 09/11/2025 20:00","840.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 20:00 - 09/11/2025 21:00","813.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 21:00 - 09/11/2025 22:00","636.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 22:00 - 09/11/2025 23:00","423.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Lippendorf Block S","11WD8LIPD1L---S4","Fossil Brown coal/Lignite","11WD8LIPD1L---S4","09/11/2025 23:00 - 10/11/2025 00:00","0.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 00:00 - 09/11/2025 01:00","720.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 01:00 - 09/11/2025 02:00","716.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 02:00 - 09/11/2025 03:00","718.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 03:00 - 09/11/2025 04:00","732.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 04:00 - 09/11/2025 05:00","739.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 05:00 - 09/11/2025 06:00","740.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 06:00 - 09/11/2025 07:00","738.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 07:00 - 09/11/2025 08:00","736.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 08:00 - 09/11/2025 09:00","740.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 09:00 - 09/11/2025 10:00","754.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 10:00 - 09/11/2025 11:00","752.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 11:00 - 09/11/2025 12:00","760.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 12:00 - 09/11/2025 13:00","738.25",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 13:00 - 09/11/2025 14:00","738.75",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 14:00 - 09/11/2025 15:00","735.00",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 15:00 - 09/11/2025 16:00","733.50",""
"09/11/2025 00:00 - 10/11/2025 00:00","","KW Schwarze Pumpe Block A","11WD8SWPU1L---AK","Fossil Brown coal/Lignite","11WD8SWPU1L---AK","09/11/2025 16:00 - 09/11/2025 17:00","737.25",""
