"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 01:00 - 06/11/2025 02:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 02:00 - 06/11/2025 03:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 03:00 - 06/11/2025 04:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 04:00 - 06/11/2025 05:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 05:00 - 06/11/2025 06:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 06:00 - 06/11/2025 07:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 07:00 - 06/11/2025 08:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 08:00 - 06/11/2025 09:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 09:00 - 06/11/2025 10:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 10:00 - 06/11/2025 11:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 11:00 - 06/11/2025 12:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 12:00 - 06/11/2025 13:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 13:00 - 06/11/2025 14:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 14:00 - 06/11/2025 15:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 15:00 - 06/11/2025 16:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 16:00 - 06/11/2025 17:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 17:00 - 06/11/2025 18:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 18:00 - 06/11/2025 19:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 19:00 - 06/11/2025 20:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 20:00 - 06/11/2025 21:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 21:00 - 06/11/2025 22:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 22:00 - 06/11/2025 23:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","RUHRORT-4","11WD7BEEC5XRUH4E","Fossil Coal-derived gas","11WD7BEEC5XRUH4E","06/11/2025 23:00 - 07/11/2025 00:00","0.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 00:00 - 06/11/2025 01:00","90.05",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 01:00 - 06/11/2025 02:00","90.35",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 02:00 - 06/11/2025 03:00","90.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 03:00 - 06/11/2025 04:00","91.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 04:00 - 06/11/2025 05:00","90.55",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 05:00 - 06/11/2025 06:00","90.03",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 06:00 - 06/11/2025 07:00","89.42",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 07:00 - 06/11/2025 08:00","89.85",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 08:00 - 06/11/2025 09:00","89.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 09:00 - 06/11/2025 10:00","89.25",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 10:00 - 06/11/2025 11:00","89.78",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 11:00 - 06/11/2025 12:00","88.53",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 12:00 - 06/11/2025 13:00","88.42",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 13:00 - 06/11/2025 14:00","89.38",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 14:00 - 06/11/2025 15:00","90.22",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 15:00 - 06/11/2025 16:00","89.72",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 16:00 - 06/11/2025 17:00","88.63",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 17:00 - 06/11/2025 18:00","88.28",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 18:00 - 06/11/2025 19:00","88.45",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 19:00 - 06/11/2025 20:00","89.13",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 20:00 - 06/11/2025 21:00","89.20",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 21:00 - 06/11/2025 22:00","87.38",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 22:00 - 06/11/2025 23:00","87.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Radag","11W0-0000-0146-L","Hydro Run-of-river and poundage","11W0-0000-0146-L","06/11/2025 23:00 - 07/11/2025 00:00","87.13",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 00:00 - 06/11/2025 00:15","60.70",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 00:15 - 06/11/2025 00:30","59.10",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 00:30 - 06/11/2025 00:45","59.70",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 00:45 - 06/11/2025 01:00","59.70",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 01:00 - 06/11/2025 01:15","58.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 01:15 - 06/11/2025 01:30","57.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 01:30 - 06/11/2025 01:45","59.70",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 01:45 - 06/11/2025 02:00","62.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 02:00 - 06/11/2025 02:15","63.40",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 02:15 - 06/11/2025 02:30","53.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 02:30 - 06/11/2025 02:45","53.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 02:45 - 06/11/2025 03:00","57.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 03:00 - 06/11/2025 03:15","57.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 03:15 - 06/11/2025 03:30","58.10",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 03:30 - 06/11/2025 03:45","58.10",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 03:45 - 06/11/2025 04:00","58.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 04:00 - 06/11/2025 04:15","58.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 04:15 - 06/11/2025 04:30","58.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 04:30 - 06/11/2025 04:45","63.40",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 04:45 - 06/11/2025 05:00","68.10",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 05:00 - 06/11/2025 05:15","74.40",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 05:15 - 06/11/2025 05:30","78.70",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 05:30 - 06/11/2025 05:45","85.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 05:45 - 06/11/2025 06:00","91.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 06:00 - 06/11/2025 06:15","94.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 06:15 - 06/11/2025 06:30","95.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 06:30 - 06/11/2025 06:45","102.40",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 06:45 - 06/11/2025 07:00","104.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 07:00 - 06/11/2025 07:15","104.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 07:15 - 06/11/2025 07:30","104.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 07:30 - 06/11/2025 07:45","104.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 07:45 - 06/11/2025 08:00","104.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 08:00 - 06/11/2025 08:15","95.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 08:15 - 06/11/2025 08:30","86.10",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 08:30 - 06/11/2025 08:45","81.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 08:45 - 06/11/2025 09:00","79.20",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 09:00 - 06/11/2025 09:15","85.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 09:15 - 06/11/2025 09:30","71.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 09:30 - 06/11/2025 09:45","48.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 09:45 - 06/11/2025 10:00","54.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 10:00 - 06/11/2025 10:15","46.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 10:15 - 06/11/2025 10:30","48.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 10:30 - 06/11/2025 10:45","45.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 10:45 - 06/11/2025 11:00","46.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 11:00 - 06/11/2025 11:15","45.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 11:15 - 06/11/2025 11:30","46.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 11:30 - 06/11/2025 11:45","47.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 11:45 - 06/11/2025 12:00","49.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 12:00 - 06/11/2025 12:15","45.40",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 12:15 - 06/11/2025 12:30","42.80",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 12:30 - 06/11/2025 12:45","43.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 12:45 - 06/11/2025 13:00","47.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 13:00 - 06/11/2025 13:15","46.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 13:15 - 06/11/2025 13:30","46.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 13:30 - 06/11/2025 13:45","45.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 13:45 - 06/11/2025 14:00","48.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 14:00 - 06/11/2025 14:15","44.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 14:15 - 06/11/2025 14:30","43.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 14:30 - 06/11/2025 14:45","44.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 14:45 - 06/11/2025 15:00","43.80",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 15:00 - 06/11/2025 15:15","48.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 15:15 - 06/11/2025 15:30","52.80",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 15:30 - 06/11/2025 15:45","63.40",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 15:45 - 06/11/2025 16:00","76.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 16:00 - 06/11/2025 16:15","79.20",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 16:15 - 06/11/2025 16:30","77.10",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 16:30 - 06/11/2025 16:45","88.20",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 16:45 - 06/11/2025 17:00","86.10",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 17:00 - 06/11/2025 17:15","81.80",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 17:15 - 06/11/2025 17:30","86.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 17:30 - 06/11/2025 17:45","95.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 17:45 - 06/11/2025 18:00","94.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 18:00 - 06/11/2025 18:15","97.70",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 18:15 - 06/11/2025 18:30","94.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 18:30 - 06/11/2025 18:45","96.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 18:45 - 06/11/2025 19:00","95.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 19:00 - 06/11/2025 19:15","95.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 19:15 - 06/11/2025 19:30","98.20",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 19:30 - 06/11/2025 19:45","96.60",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 19:45 - 06/11/2025 20:00","96.10",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 20:00 - 06/11/2025 20:15","96.10",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 20:15 - 06/11/2025 20:30","89.20",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 20:30 - 06/11/2025 20:45","80.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 20:45 - 06/11/2025 21:00","84.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 21:00 - 06/11/2025 21:15","78.70",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 21:15 - 06/11/2025 21:30","80.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 21:30 - 06/11/2025 21:45","81.30",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 21:45 - 06/11/2025 22:00","73.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 22:00 - 06/11/2025 22:15","75.00",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 22:15 - 06/11/2025 22:30","74.40",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 22:30 - 06/11/2025 22:45","70.20",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 22:45 - 06/11/2025 23:00","66.50",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 23:00 - 06/11/2025 23:15","64.90",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 23:15 - 06/11/2025 23:30","61.20",""
"06/11/2025 00:00 - 07/11/2025 00:00","","Scholven 1","11W0-0000-0467-W","Fossil Gas","11W0-0000-0467-W","06/11/2025 23:30 - 06/11/2025 23:45","56.00",""
